Name,Age,Nationality,Potential,Club,Value,Wage,Preferred Foot,Skill Moves,Position,Joined,Contract Valid Until
9270,-0.240310563353197,78,-0.213042651957418,200,1000,-0.16961522563768,1,0.846792269900393,17,2015,3
3559,1.68696086591192,46,-0.376006586256582,537,625,0.148585594138237,0,0.846792269900393,4,2016,3
11486,-0.0261692934348504,9,-0.213042651957418,246,1200,-0.0787007057017038,1,2.17064139046337,22,2018,30
12914,-0.66859310318989,115,0.764740953837568,248,1100,-0.351444265509633,1,-1.80090597122557,5,2013,3
5249,0.616254516320189,158,-0.213042651957418,390,950,0.0576710742022605,1,-0.477056850662586,2,2017,31
13017,-0.240310563353197,55,0.438813085239239,225,1400,-0.215072485605668,1,0.846792269900393,26,2016,29
10765,-0.454451833271544,44,1.25363275673506,17,700,-0.442358785445609,1,-0.477056850662586,1,2016,3
14003,-0.240310563353197,108,0.275849150940075,296,1200,-0.305987005541645,1,-0.477056850662586,1,2016,3
2751,1.47281959599358,132,-0.376006586256582,48,800,0.148585594138237,1,0.846792269900393,19,2016,21
5422,0.402113246401843,20,-0.213042651957418,295,1200,-0.0787007057017038,1,0.846792269900393,13,2018,31
4339,-1.09687564302658,13,1.25363275673506,461,1500,-0.16961522563768,0,-0.477056850662586,7,2018,31
10586,1.25867832607523,122,-0.376006586256582,645,700,-0.260529745573656,1,-0.477056850662586,18,2018,25
5232,0.402113246401843,157,-0.376006586256582,443,1100,-0.260529745573656,1,0.846792269900393,12,2017,0
14029,0.616254516320189,160,-0.0500787176582537,17,700,-0.442358785445609,1,-1.80090597122557,5,2016,3
359,0.830395786238536,120,-0.376006586256582,17,700,-0.442358785445609,1,0.846792269900393,7,2016,3
9387,-0.882734373108237,78,1.0906688224359,505,1400,-0.215072485605668,1,0.846792269900393,17,2014,25
1674,0.187971976483496,59,-0.0500787176582537,174,1100,-0.124157965669692,1,-0.477056850662586,1,2015,25
11930,0.616254516320189,30,-0.376006586256582,280,850,-0.0787007057017038,1,-0.477056850662586,1,2014,0
8608,0.616254516320189,13,-0.376006586256582,333,825,-0.124157965669692,0,0.846792269900393,12,2015,29
7608,-0.0261692934348504,31,0.764740953837568,437,1200,-0.396901525477621,1,-0.477056850662586,18,2018,31
13369,0.187971976483496,20,-0.376006586256582,168,925,0.103128334170249,1,-0.477056850662586,1,2018,29
1939,0.616254516320189,137,-0.213042651957418,17,700,-0.442358785445609,1,-0.477056850662586,18,2016,3
16123,2.11524340574862,139,-0.376006586256582,471,475,-0.215072485605668,1,-0.477056850662586,26,2015,3
5754,0.830395786238536,24,-0.376006586256582,17,700,-0.442358785445609,1,-0.477056850662586,9,2016,3
15523,-0.240310563353197,8,-0.213042651957418,379,1200,-0.260529745573656,1,0.846792269900393,12,2018,25
969,-0.240310563353197,132,-0.0500787176582537,458,1100,-0.124157965669692,0,-0.477056850662586,7,2015,3
14213,0.402113246401843,20,-0.213042651957418,81,1200,-0.260529745573656,0,0.846792269900393,4,2018,25
2656,2.32938467566696,6,-0.376006586256582,149,375,-0.16961522563768,1,-0.477056850662586,26,2014,3
5992,1.47281959599358,139,-0.376006586256582,119,575,-0.260529745573656,1,-0.477056850662586,17,2018,3
15374,0.187971976483496,20,-0.376006586256582,64,1100,-0.124157965669692,1,0.846792269900393,0,2018,0
13778,-0.454451833271544,43,0.275849150940075,386,1400,-0.260529745573656,1,0.846792269900393,12,2018,29
7096,0.616254516320189,55,-0.376006586256582,196,825,-0.215072485605668,1,-0.477056850662586,17,2016,3
11362,1.90110213583027,133,-0.376006586256582,357,525,-0.215072485605668,1,0.846792269900393,0,2016,3
7099,0.402113246401843,157,-0.376006586256582,141,1100,0.0122138142342724,1,0.846792269900393,4,2016,19
16476,0.616254516320189,157,-0.376006586256582,529,1100,-0.215072485605668,1,-0.477056850662586,26,2016,3
7294,-0.882734373108237,157,0.927704888136733,472,1300,-0.305987005541645,1,-0.477056850662586,8,2014,3
3482,1.68696086591192,80,-0.376006586256582,337,425,-0.260529745573656,1,-0.477056850662586,18,2017,3
13199,0.616254516320189,6,-0.376006586256582,393,1100,-0.260529745573656,1,0.846792269900393,14,2018,29
12612,-0.240310563353197,2,0.438813085239239,621,1400,-0.124157965669692,1,0.846792269900393,26,2018,30
3930,0.616254516320189,81,-0.376006586256582,339,850,-0.215072485605668,1,-0.477056850662586,18,2018,29
7336,-0.454451833271544,59,0.927704888136733,613,1300,-0.124157965669692,1,0.846792269900393,18,2013,3
2995,0.616254516320189,30,-0.376006586256582,535,850,-0.0787007057017038,1,-0.477056850662586,4,2005,25
7118,0.187971976483496,122,-0.213042651957418,444,1000,-0.260529745573656,1,-0.477056850662586,18,2018,29
5932,-0.0261692934348504,115,0.275849150940075,197,1100,-0.305987005541645,0,-0.477056850662586,8,2016,25
549,0.616254516320189,8,-0.376006586256582,17,700,-0.442358785445609,1,0.846792269900393,26,2016,3
13727,1.04453705615688,72,-0.376006586256582,509,1000,-0.260529745573656,1,-0.477056850662586,26,2018,25
2663,0.830395786238536,132,-0.376006586256582,19,800,0.148585594138237,0,-0.477056850662586,7,2016,3
4445,-0.0261692934348504,136,-0.213042651957418,125,1200,-0.351444265509633,1,0.846792269900393,22,2017,25
1284,0.616254516320189,24,-0.0500787176582537,415,1000,0.0122138142342724,0,-0.477056850662586,8,2018,3
5395,-0.240310563353197,20,0.275849150940075,205,1400,0.103128334170249,1,0.846792269900393,12,2018,3
15119,2.11524340574862,59,-0.376006586256582,234,230,-0.0332434457337157,1,-0.477056850662586,17,2015,3
9386,-0.0261692934348504,6,0.438813085239239,518,1200,-0.215072485605668,0,-0.477056850662586,7,2018,3
5528,1.68696086591192,6,-0.376006586256582,50,425,-0.16961522563768,1,-0.477056850662586,8,2018,3
1912,-0.882734373108237,6,2.06845242823088,462,2300,-0.124157965669692,0,0.846792269900393,12,2015,3
5455,-1.09687564302658,139,1.25363275673506,113,1700,0.0576710742022605,1,0.846792269900393,9,2016,21
13288,0.616254516320189,59,-0.376006586256582,634,850,-0.215072485605668,1,-0.477056850662586,1,2018,29
12443,-0.0261692934348504,41,-0.0500787176582537,224,1300,-0.0332434457337157,1,0.846792269900393,12,2017,29
3269,2.54352594558531,108,-0.376006586256582,426,70,-0.305987005541645,1,-1.80090597122557,5,2017,3
3514,-0.0261692934348504,31,-0.213042651957418,516,1200,-0.0332434457337157,0,0.846792269900393,22,2018,3
1423,-0.240310563353197,136,0.764740953837568,17,700,-0.442358785445609,1,0.846792269900393,26,2016,3
16161,0.616254516320189,133,-0.376006586256582,246,1000,0.0122138142342724,0,0.846792269900393,9,2016,21
142,0.402113246401843,44,-0.376006586256582,17,700,-0.442358785445609,0,0.846792269900393,12,2016,3
16465,0.616254516320189,130,-0.376006586256582,41,850,0.0576710742022605,1,0.846792269900393,10,2018,25
6082,-0.454451833271544,144,0.438813085239239,649,1400,-0.305987005541645,1,0.846792269900393,14,2015,25
12613,-0.882734373108237,13,0.927704888136733,554,1200,-0.260529745573656,0,-1.80090597122557,5,2016,29
11957,0.402113246401843,123,0.112885216640911,423,875,-0.305987005541645,0,-1.80090597122557,5,2018,3
16294,-0.0261692934348504,13,-0.213042651957418,12,1200,-0.396901525477621,1,0.846792269900393,22,2017,25
10752,-0.240310563353197,31,0.601777019538404,479,1400,-0.351444265509633,0,0.846792269900393,12,2016,21
493,0.187971976483496,157,-0.213042651957418,400,1000,-0.260529745573656,1,0.846792269900393,17,2013,31
5539,0.187971976483496,13,-0.213042651957418,332,1300,-0.0787007057017038,1,0.846792269900393,12,2017,3
16637,-0.0261692934348504,20,-0.213042651957418,449,1200,-0.215072485605668,1,0.846792269900393,24,2017,25
1959,1.25867832607523,59,-0.376006586256582,239,700,-0.0787007057017038,1,-0.477056850662586,2,2013,3
1646,-0.240310563353197,29,0.438813085239239,597,1200,-0.351444265509633,1,-0.477056850662586,1,2016,2
5849,-0.66859310318989,127,0.927704888136733,431,1600,-0.351444265509633,1,0.846792269900393,26,2018,30
6678,1.47281959599358,6,-0.376006586256582,462,575,-0.0332434457337157,1,-0.477056850662586,17,2010,25
13211,0.187971976483496,132,-0.0500787176582537,18,1300,0.103128334170249,0,0.846792269900393,26,2016,21
7079,-1.09687564302658,46,1.57956062533339,621,1700,-0.215072485605668,0,-0.477056850662586,8,2014,29
6410,1.68696086591192,153,-0.376006586256582,49,425,-0.0787007057017038,1,0.846792269900393,9,2018,3
9833,-0.0261692934348504,9,0.438813085239239,502,1200,-0.0332434457337157,1,-0.477056850662586,18,2015,3
13442,-0.0261692934348504,139,0.112885216640911,209,1100,-0.305987005541645,0,-0.477056850662586,7,2018,25
13857,1.68696086591192,144,-0.376006586256582,68,425,-0.305987005541645,1,-0.477056850662586,18,2016,3
14248,1.47281959599358,139,-0.376006586256582,634,575,-0.215072485605668,0,-0.477056850662586,7,2017,3
10961,0.402113246401843,122,-0.376006586256582,357,1100,-0.215072485605668,1,0.846792269900393,22,2009,3
4846,-0.454451833271544,55,0.764740953837568,348,1500,0.103128334170249,1,0.846792269900393,0,2017,25
15424,1.90110213583027,139,-0.376006586256582,171,325,-0.215072485605668,1,-0.477056850662586,1,2014,3
10097,-0.240310563353197,123,0.275849150940075,537,1400,0.148585594138237,1,0.846792269900393,12,2015,29
10107,0.402113246401843,20,-0.0500787176582537,29,1000,-0.124157965669692,0,-0.477056850662586,8,2018,3
5760,-1.31101691294493,6,1.57956062533339,148,1800,-0.215072485605668,1,0.846792269900393,0,2016,21
12567,-0.240310563353197,77,0.438813085239239,432,1400,-0.396901525477621,1,0.846792269900393,0,2017,25
1036,0.616254516320189,29,-0.376006586256582,483,825,-0.0787007057017038,0,-0.477056850662586,7,2017,25
2384,-0.454451833271544,61,0.438813085239239,333,1400,-0.16961522563768,1,0.846792269900393,4,2015,25
10838,0.616254516320189,157,-0.376006586256582,386,1100,-0.260529745573656,1,0.846792269900393,22,2017,31
11760,0.187971976483496,2,-0.213042651957418,562,1000,0.148585594138237,1,0.846792269900393,7,2015,3
6400,0.830395786238536,81,-0.376006586256582,327,1000,-0.260529745573656,1,0.846792269900393,21,2017,31
16241,2.11524340574862,55,-0.376006586256582,434,250,-0.351444265509633,1,-1.80090597122557,5,2008,3
31,-0.0261692934348504,113,0.112885216640911,333,1300,-0.124157965669692,1,0.846792269900393,0,2017,3
6406,-0.882734373108237,108,0.927704888136733,595,1300,-0.0787007057017038,1,0.846792269900393,17,2018,30
7664,-0.882734373108237,119,1.25363275673506,401,1700,-0.260529745573656,0,0.846792269900393,24,2018,30
12855,-0.0261692934348504,139,0.275849150940075,421,1100,-0.260529745573656,1,0.846792269900393,20,2018,30
14142,1.47281959599358,55,-0.376006586256582,164,600,-0.215072485605668,1,-0.477056850662586,1,2018,25
13853,-0.0261692934348504,31,-0.213042651957418,63,1200,-0.305987005541645,1,0.846792269900393,24,2018,3
11128,0.402113246401843,158,-0.376006586256582,350,1100,-0.396901525477621,0,0.846792269900393,12,2018,31
16945,0.187971976483496,115,-0.213042651957418,484,1200,-0.260529745573656,1,0.846792269900393,14,2015,3
7339,-0.240310563353197,101,0.275849150940075,455,1100,-0.260529745573656,1,0.846792269900393,19,2012,30
6629,-0.240310563353197,29,0.927704888136733,167,1300,-0.0332434457337157,1,-0.477056850662586,1,2018,3
7592,1.47281959599358,131,-0.376006586256582,343,600,-0.305987005541645,1,-1.80090597122557,5,2015,25
4486,0.830395786238536,157,-0.376006586256582,304,800,0.148585594138237,1,-0.477056850662586,17,2018,25
1416,-0.240310563353197,13,0.601777019538404,285,1200,-0.0332434457337157,1,0.846792269900393,2,2018,29
17078,0.830395786238536,30,-0.376006586256582,293,1000,-0.0787007057017038,1,0.846792269900393,22,2017,29
1981,0.187971976483496,41,0.112885216640911,290,1100,-0.305987005541645,1,-0.477056850662586,18,2017,3
4834,0.187971976483496,160,0.112885216640911,47,1300,-0.351444265509633,1,-0.477056850662586,23,2018,31
1100,0.187971976483496,29,-0.376006586256582,107,1200,-0.305987005541645,1,0.846792269900393,26,2018,3
4786,1.04453705615688,20,-0.376006586256582,168,1000,0.148585594138237,1,0.846792269900393,0,2018,29
10485,1.04453705615688,145,-0.376006586256582,240,1000,-0.0787007057017038,1,0.846792269900393,0,2017,3
16986,1.04453705615688,123,-0.376006586256582,196,775,-0.260529745573656,1,-0.477056850662586,18,2018,25
3961,1.25867832607523,9,-0.376006586256582,210,700,-0.16961522563768,0,-0.477056850662586,2,2009,3
8586,-0.240310563353197,145,0.112885216640911,213,1300,0.0576710742022605,1,0.846792269900393,12,2016,25
13033,0.187971976483496,126,-0.213042651957418,193,1300,-0.351444265509633,1,0.846792269900393,26,2017,0
6467,-0.0261692934348504,123,0.601777019538404,261,1200,-0.215072485605668,1,-0.477056850662586,1,2018,25
9102,1.04453705615688,20,-0.376006586256582,333,1000,-0.124157965669692,0,0.846792269900393,0,2018,25
16848,1.04453705615688,7,-0.376006586256582,136,1000,-0.215072485605668,1,0.846792269900393,26,2018,31
13452,-1.09687564302658,139,1.0906688224359,459,1700,0.0122138142342724,1,0.846792269900393,26,2017,30
3711,-0.240310563353197,144,0.601777019538404,308,1500,-0.260529745573656,0,0.846792269900393,21,2016,3
4595,0.187971976483496,6,0.112885216640911,438,1300,-0.0787007057017038,0,-0.477056850662586,26,2018,3
7400,-1.09687564302658,108,1.41659669103423,574,1600,0.0122138142342724,0,-0.477056850662586,1,2017,29
10864,2.11524340574862,9,-0.376006586256582,226,475,-0.260529745573656,0,-0.477056850662586,26,2018,3
12764,1.47281959599358,6,-0.376006586256582,285,825,0.103128334170249,1,0.846792269900393,0,2017,3
5782,0.830395786238536,35,-0.376006586256582,334,825,-0.124157965669692,1,-0.477056850662586,18,2018,25
3048,-0.0261692934348504,139,0.601777019538404,43,1200,-0.260529745573656,1,-0.477056850662586,1,2018,25
14556,0.830395786238536,12,-0.376006586256582,18,700,-0.305987005541645,1,-1.80090597122557,5,2016,3
7374,0.830395786238536,46,-0.376006586256582,424,1000,-0.124157965669692,1,0.846792269900393,19,2017,25
9518,-0.0261692934348504,113,0.112885216640911,387,1300,-0.260529745573656,1,0.846792269900393,26,2018,25
9873,-0.66859310318989,78,1.0906688224359,55,1600,0.0576710742022605,1,0.846792269900393,4,2015,31
12577,-0.0261692934348504,31,-0.213042651957418,383,1200,-0.351444265509633,1,2.17064139046337,22,2016,25
4052,2.32938467566696,31,-0.376006586256582,437,375,-0.396901525477621,1,0.846792269900393,26,2018,29
11708,-0.0261692934348504,131,0.112885216640911,384,1100,-0.16961522563768,0,-0.477056850662586,1,2018,29
11257,0.830395786238536,101,-0.376006586256582,388,825,-0.215072485605668,1,0.846792269900393,2,2018,0
10464,1.90110213583027,55,-0.376006586256582,346,325,-0.260529745573656,1,-0.477056850662586,1,2017,29
5144,-1.31101691294493,55,1.0906688224359,411,1300,-0.16961522563768,0,0.846792269900393,7,2016,21
16273,0.402113246401843,115,-0.213042651957418,484,975,-0.260529745573656,1,0.846792269900393,17,2017,25
7767,2.54352594558531,126,-0.376006586256582,468,140,0.0122138142342724,1,-0.477056850662586,1,2018,3
16936,0.187971976483496,108,-0.376006586256582,85,1100,0.148585594138237,1,0.846792269900393,12,2016,21
12948,-0.454451833271544,122,1.41659669103423,294,1600,-0.260529745573656,1,-0.477056850662586,1,2016,21
8709,0.402113246401843,81,-0.376006586256582,241,1100,-0.16961522563768,1,0.846792269900393,22,2013,0
6811,-0.454451833271544,29,0.927704888136733,579,1500,-0.260529745573656,1,0.846792269900393,0,2018,3
3418,-0.0261692934348504,122,0.275849150940075,163,1100,-0.305987005541645,1,-0.477056850662586,19,2013,3
5425,0.616254516320189,139,-0.376006586256582,172,825,-0.215072485605668,1,-0.477056850662586,17,2017,29
5189,0.402113246401843,40,-0.376006586256582,42,875,-0.124157965669692,0,0.846792269900393,7,2017,25
9852,0.187971976483496,8,-0.213042651957418,379,850,-0.260529745573656,1,-1.80090597122557,5,2011,25
16250,1.47281959599358,144,-0.376006586256582,336,600,-0.351444265509633,0,-0.477056850662586,18,2015,25
3043,1.90110213583027,139,-0.376006586256582,116,325,-0.215072485605668,1,-0.477056850662586,1,2013,3
10468,-0.882734373108237,46,1.74252455963255,451,1800,-0.260529745573656,0,0.846792269900393,8,2016,25
1620,-0.66859310318989,20,1.0906688224359,582,1400,-0.305987005541645,1,2.17064139046337,17,2018,0
12500,0.187971976483496,20,-0.213042651957418,283,1200,-0.260529745573656,1,2.17064139046337,22,2018,30
16017,-0.240310563353197,79,0.112885216640911,48,1300,-0.0332434457337157,1,0.846792269900393,12,2017,29
15754,-1.09687564302658,113,0.764740953837568,449,1500,-0.260529745573656,1,0.846792269900393,24,2018,29
3813,1.04453705615688,59,-0.376006586256582,337,775,-0.260529745573656,1,-0.477056850662586,8,2017,3
12524,0.616254516320189,139,-0.376006586256582,113,1100,-0.16961522563768,1,0.846792269900393,22,2018,25
3865,-0.0261692934348504,29,0.275849150940075,553,1400,-0.260529745573656,1,0.846792269900393,26,2016,0
13643,1.47281959599358,55,-0.376006586256582,15,825,-0.260529745573656,1,0.846792269900393,0,2018,29
929,-0.454451833271544,31,1.25363275673506,181,1300,-0.396901525477621,1,-1.80090597122557,5,2018,31
12453,-0.454451833271544,81,0.601777019538404,332,1200,-0.16961522563768,1,-0.477056850662586,18,2018,30
8271,-0.454451833271544,139,0.438813085239239,172,1200,-0.260529745573656,0,0.846792269900393,7,2015,25
3689,-0.240310563353197,29,0.764740953837568,115,1100,-0.351444265509633,1,-1.80090597122557,5,2011,25
11684,0.187971976483496,103,-0.376006586256582,357,900,-0.215072485605668,1,0.846792269900393,17,2018,29
7480,0.402113246401843,108,-0.0500787176582537,136,1000,-0.260529745573656,1,-0.477056850662586,18,2016,0
4883,1.25867832607523,6,-0.376006586256582,179,950,-0.0332434457337157,1,0.846792269900393,26,2016,21
2278,-0.66859310318989,46,0.764740953837568,425,1500,-0.396901525477621,1,0.846792269900393,26,2018,29
14117,1.68696086591192,46,-0.376006586256582,253,400,-0.215072485605668,1,0.846792269900393,2,2018,29
9106,0.187971976483496,20,-0.376006586256582,62,750,0.0576710742022605,1,-1.80090597122557,5,2018,29
12048,-1.09687564302658,6,1.74252455963255,516,2000,-0.124157965669692,1,0.846792269900393,12,2017,30
16678,1.25867832607523,139,-0.376006586256582,329,700,-0.16961522563768,1,-0.477056850662586,17,2018,29
15253,0.402113246401843,59,-0.213042651957418,301,1000,-0.16961522563768,0,-0.477056850662586,1,2018,29
1470,1.04453705615688,20,-0.376006586256582,524,675,-0.124157965669692,1,-1.80090597122557,5,2018,29
5714,-0.66859310318989,55,0.764740953837568,463,1500,-0.0332434457337157,1,0.846792269900393,26,2016,21
9895,-0.882734373108237,144,0.764740953837568,497,1300,-0.16961522563768,1,-0.477056850662586,25,2018,30
5738,1.68696086591192,29,-0.376006586256582,598,625,-0.16961522563768,0,0.846792269900393,4,2011,3
8459,-0.240310563353197,20,0.112885216640911,347,1300,-0.16961522563768,0,2.17064139046337,14,2017,29
6714,-1.09687564302658,55,1.57956062533339,458,1700,-0.16961522563768,1,0.846792269900393,19,2018,30
1464,1.47281959599358,139,-0.376006586256582,496,600,0.0122138142342724,1,0.846792269900393,2,2016,3
17019,0.187971976483496,55,0.112885216640911,48,925,-0.305987005541645,1,-1.80090597122557,5,2016,21
8851,-0.66859310318989,81,1.25363275673506,338,1700,-0.16961522563768,1,0.846792269900393,4,2016,29
1888,2.11524340574862,153,-0.376006586256582,27,450,-0.16961522563768,0,0.846792269900393,4,2018,3
5216,2.32938467566696,6,-0.376006586256582,270,120,-0.215072485605668,1,-0.477056850662586,17,2012,3
7991,-0.454451833271544,101,0.438813085239239,167,1200,-0.0332434457337157,1,-0.477056850662586,1,2017,31
4850,-0.882734373108237,55,1.41659669103423,348,1600,-0.0332434457337157,0,0.846792269900393,7,2017,25
14555,0.830395786238536,59,-0.376006586256582,613,800,-0.0332434457337157,1,0.846792269900393,17,2014,25
16049,0.187971976483496,59,-0.213042651957418,613,1200,-0.0332434457337157,1,0.846792269900393,22,2016,3
8422,1.04453705615688,139,-0.376006586256582,171,775,-0.215072485605668,1,0.846792269900393,10,2016,25
9876,0.830395786238536,6,-0.376006586256582,479,1000,-0.396901525477621,0,0.846792269900393,0,2018,3
12516,-0.240310563353197,20,0.112885216640911,261,1300,-0.215072485605668,0,2.17064139046337,14,2018,30
3801,1.47281959599358,55,-0.376006586256582,606,600,-0.305987005541645,1,-1.80090597122557,5,2015,29
5469,0.616254516320189,4,-0.376006586256582,423,1100,-0.260529745573656,1,2.17064139046337,14,2017,3
10466,1.04453705615688,78,-0.376006586256582,441,750,-0.305987005541645,1,-0.477056850662586,17,2018,29
8386,-0.882734373108237,123,0.927704888136733,117,1300,-0.260529745573656,1,-0.477056850662586,1,2016,21
12710,0.830395786238536,39,-0.376006586256582,304,825,0.148585594138237,1,-0.477056850662586,1,2017,3
12510,1.04453705615688,20,-0.376006586256582,595,675,-0.351444265509633,1,-1.80090597122557,5,2016,21
7296,-0.240310563353197,115,0.927704888136733,567,1300,-0.351444265509633,1,-0.477056850662586,18,2016,25
8015,0.616254516320189,46,-0.376006586256582,317,825,-0.215072485605668,1,0.846792269900393,17,2017,3
4079,0.402113246401843,139,-0.376006586256582,113,1100,-0.16961522563768,0,0.846792269900393,22,2017,3
9796,0.830395786238536,59,-0.376006586256582,639,800,-0.124157965669692,0,-0.477056850662586,7,2018,25
8461,0.616254516320189,123,-0.376006586256582,117,825,-0.305987005541645,0,0.846792269900393,7,2017,3
14091,1.25867832607523,59,-0.376006586256582,1,700,-0.16961522563768,1,0.846792269900393,17,2012,3
7228,1.47281959599358,18,-0.376006586256582,4,600,-0.16961522563768,1,-1.80090597122557,5,2018,25
3131,-0.454451833271544,20,0.601777019538404,106,1200,-0.215072485605668,1,0.846792269900393,2,2016,3
3662,0.830395786238536,55,-0.376006586256582,512,825,-0.124157965669692,1,-0.477056850662586,2,2018,29
17066,0.402113246401843,153,0.112885216640911,49,1100,-0.0787007057017038,1,0.846792269900393,2,2012,25
15749,-0.240310563353197,81,0.112885216640911,602,1100,-0.215072485605668,1,-0.477056850662586,18,2017,29
6439,0.402113246401843,20,-0.376006586256582,81,700,-0.305987005541645,1,-1.80090597122557,5,2018,29
15419,-0.454451833271544,20,0.601777019538404,66,1500,-0.305987005541645,0,0.846792269900393,13,2015,0
16433,0.616254516320189,71,-0.376006586256582,17,700,-0.442358785445609,1,-0.477056850662586,1,2016,3
2238,0.402113246401843,20,0.112885216640911,108,875,-0.215072485605668,1,-1.80090597122557,5,2018,25
922,-0.66859310318989,128,1.41659669103423,236,1400,-0.0332434457337157,1,-1.80090597122557,5,2016,3
12848,-0.240310563353197,139,0.112885216640911,271,1300,-0.260529745573656,1,0.846792269900393,22,2017,29
14641,0.830395786238536,81,-0.376006586256582,596,1000,-0.215072485605668,1,-0.477056850662586,12,2018,29
8771,-0.0261692934348504,59,0.112885216640911,2,1100,-0.305987005541645,1,-0.477056850662586,18,2018,29
14224,0.187971976483496,139,0.112885216640911,460,1100,-0.260529745573656,1,-0.477056850662586,8,2016,3
7050,-0.882734373108237,29,0.927704888136733,597,1500,-0.260529745573656,1,0.846792269900393,4,2015,0
7927,-0.240310563353197,34,0.438813085239239,32,1400,-0.0332434457337157,1,0.846792269900393,22,2017,25
8361,1.04453705615688,20,-0.376006586256582,132,750,-0.124157965669692,0,-0.477056850662586,7,2018,29
16861,-0.240310563353197,57,0.438813085239239,81,1400,-0.260529745573656,1,0.846792269900393,26,2018,30
12992,1.68696086591192,29,-0.376006586256582,105,525,-0.351444265509633,1,-1.80090597122557,5,2014,0
7884,-0.66859310318989,132,0.764740953837568,554,1300,-0.16961522563768,1,0.846792269900393,1,2015,25
5290,0.187971976483496,59,-0.213042651957418,509,1300,0.103128334170249,1,0.846792269900393,23,2016,21
2534,-0.0261692934348504,6,0.112885216640911,205,1300,-0.16961522563768,0,0.846792269900393,26,2016,21
12868,0.830395786238536,144,-0.376006586256582,68,700,-0.351444265509633,1,-1.80090597122557,5,2014,3
3,1.25867832607523,145,-0.376006586256582,537,900,0.148585594138237,1,0.846792269900393,4,2016,3
178,-0.240310563353197,78,0.438813085239239,166,1400,-0.351444265509633,1,-0.477056850662586,4,2015,3
15127,-0.0261692934348504,158,0.275849150940075,542,975,-0.215072485605668,1,-1.80090597122557,5,2017,3
10677,0.616254516320189,39,-0.376006586256582,501,825,-0.396901525477621,1,-0.477056850662586,17,2015,3
12918,-0.66859310318989,55,0.927704888136733,412,1300,0.0576710742022605,1,0.846792269900393,17,2016,3
882,-0.240310563353197,132,0.438813085239239,561,1200,-0.0787007057017038,0,0.846792269900393,7,2017,29
7836,-0.240310563353197,55,0.438813085239239,560,1200,0.0122138142342724,1,0.846792269900393,20,2016,21
15278,-0.882734373108237,29,0.927704888136733,388,1300,-0.260529745573656,0,-0.477056850662586,7,2016,31
14635,1.90110213583027,44,-0.376006586256582,17,700,-0.442358785445609,1,-1.80090597122557,5,2016,3
8503,-0.454451833271544,20,0.438813085239239,112,1200,-0.215072485605668,1,-0.477056850662586,18,2018,30
5739,0.830395786238536,71,-0.376006586256582,17,700,-0.442358785445609,1,0.846792269900393,17,2016,3
15978,-0.240310563353197,153,0.438813085239239,340,1200,-0.124157965669692,1,-0.477056850662586,19,2016,19
9720,0.616254516320189,39,-0.0500787176582537,618,1000,-0.396901525477621,1,-0.477056850662586,18,2018,29
7258,-0.454451833271544,29,1.0906688224359,114,1400,-0.305987005541645,1,-0.477056850662586,8,2013,31
13990,0.830395786238536,135,-0.376006586256582,650,1000,-0.260529745573656,1,0.846792269900393,12,2017,25
4002,-0.66859310318989,108,0.764740953837568,221,1200,-0.260529745573656,0,0.846792269900393,12,2017,25
6591,-0.882734373108237,6,1.41659669103423,204,1600,-0.215072485605668,1,-0.477056850662586,10,2016,29
7913,2.11524340574862,29,-0.376006586256582,517,250,-0.351444265509633,0,-0.477056850662586,8,2017,0
7537,0.402113246401843,6,-0.213042651957418,626,1000,-0.124157965669692,1,-0.477056850662586,18,2018,3
12981,0.402113246401843,54,-0.376006586256582,381,1100,-0.305987005541645,1,0.846792269900393,21,2018,3
16072,-0.240310563353197,153,0.275849150940075,642,1200,-0.16961522563768,1,0.846792269900393,2,2017,3
5498,-1.09687564302658,58,1.57956062533339,112,1900,-0.215072485605668,0,0.846792269900393,24,2018,30
4590,0.830395786238536,101,-0.376006586256582,579,800,-0.215072485605668,1,-0.477056850662586,17,2016,19
11550,1.25867832607523,9,-0.376006586256582,500,700,-0.0787007057017038,1,-0.477056850662586,18,2010,3
8133,0.830395786238536,108,-0.376006586256582,371,1100,-0.215072485605668,1,-0.477056850662586,26,2018,29
13459,0.616254516320189,55,-0.376006586256582,560,825,-0.260529745573656,0,-0.477056850662586,7,2017,3
4612,1.90110213583027,115,-0.376006586256582,413,300,-0.305987005541645,1,-0.477056850662586,17,2014,3
16524,1.25867832607523,25,-0.376006586256582,421,700,-0.260529745573656,1,0.846792269900393,2,2017,31
5149,1.04453705615688,6,-0.376006586256582,519,775,-0.124157965669692,1,-0.477056850662586,18,2011,29
7311,0.830395786238536,59,-0.213042651957418,612,825,0.103128334170249,1,-1.80090597122557,5,2016,25
2148,1.47281959599358,108,-0.376006586256582,426,575,-0.215072485605668,1,-0.477056850662586,7,2007,25
3869,-0.454451833271544,33,0.601777019538404,434,1400,-0.260529745573656,1,0.846792269900393,14,2017,3
9353,-0.66859310318989,97,1.25363275673506,465,1700,-0.0332434457337157,1,0.846792269900393,4,2016,21
8367,1.25867832607523,139,-0.376006586256582,10,950,-0.16961522563768,1,0.846792269900393,26,2017,3
2307,1.25867832607523,55,-0.376006586256582,8,700,-0.260529745573656,1,-0.477056850662586,18,2017,3
